,symbol1,symbol2
4107,RAC1,HPS4
4108,RAC1,CYFIP1
4109,RAC1,HACD3
4110,RAC1,ARHGEF25
4111,RAC1,BRK1
4112,RAC1,HSD17B10
4113,RAC1,PNPLA6
4114,RAC1,DAZAP1
4115,RAC1,RAB35
4116,RAC1,ARL2BP
4117,RAC1,TOPORS
4118,RAC1,HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J
4119,RAC1,CORO1C
4120,RAC1,SH3RF3
4121,RAC1,XIAP
4122,RAC1,CDC42SE1
4123,RAC1,ARHGEF7
4124,RAC1,WASF1
4125,RAC1,MYD88
4126,RAC1,PIP4K2B
4127,RAC1,CDC23
4128,RAC1,PRKCZ
4129,RAC1,ARHGEF2
4130,RAC1,AGAP1
4131,RAC1,TNFAIP8L2
4132,RAC1,SOS1
4133,RAC1,ARHGAP27
4134,RAC1,PAK2
4135,RAC1,EPS15L1
4136,RAC1,KTN1
4137,RAC1,ALS2
4138,RAC1,ARHGAP15
4139,RAC1,PTK2
4140,RAC1,TAF15
4141,RAC1,UBE3B
4142,RAC1,SPTAN1
4143,RAC1,HSCB
4144,RAC1,RHEB
4145,RAC1,MYO5B
4146,RAC1,DLG5
4147,RAC1,PRMT6
4148,RAC1,ITPR2
4149,RAC1,PSAT1
4150,RAC1,PREX1
4151,RAC1,RALBP1
4152,RAC1,ELMO1
4153,RAC1,ARHGDIG
4154,RAC1,SET
4155,RAC1,IQGAP3
4156,RAC1,ANGPTL4
4157,RAC1,ABI2
4158,RAC1,FICD
4159,RAC1,MAGI1
4160,RAC1,MAP3K4
4161,RAC1,CAV1
4162,RAC1,PLEKHG2
4163,RAC1,CFAP36
4164,RAC1,LTBP3
4165,RAC1,LTBP4
4166,RAC1,RELB
4167,RAC1,CRELD2
4168,RAC1,DUSP23
4169,RAC1,PAK1
4170,RAC1,EEF1A1
4171,RAC1,MYO19
4172,RAC1,EEA1
4173,RAC1,ARHGAP1
4174,RAC1,PLD1
4175,RAC1,PARD6G
4176,RAC1,HACE1
4177,RAC1,ARHGAP44
4178,RAC1,ENAH
4179,RAC1,ACTA1
4180,RAC1,BAIAP2
4181,RAC1,PARD6A
4182,RAC1,WASF2
4183,RAC1,TNFRSF12A
4184,RAC1,PRKCD
4185,RAC1,FHOD1
4186,RAC1,DOCK8
4187,RAC1,ARHGAP17
4188,RAC1,SPATA13
4189,RAC1,ARHGAP35
4190,RAC1,TIAM1
4191,RAC1,OCRL
4192,RAC1,MAP3K11
4193,RAC1,RAC1
4194,RAC1,IQGAP2
4195,RAC1,ARHGAP31
4196,RAC1,LACC1
4197,RAC1,LRRK2
4198,RAC1,UNKL
4199,RAC1,CLTC
4200,RAC1,AGAP2
4201,RAC1,LIMA1
4202,RAC1,DOCK1
4203,RAC1,ARHGEF6
4204,RAC1,PAK6
4205,RAC1,COG5
4206,RAC1,TRAF6
4207,RAC1,TUBA4A
4208,RAC1,NCKAP1
4209,RAC1,CACHD1
4210,RAC1,MFGE8
4211,RAC1,ACO2
4212,RAC1,TOLLIP
4213,RAC1,SH3RF2
4214,RAC1,RCC2
4215,RAC1,PPP2CA
4216,RAC1,BIRC2
4217,RAC1,NOXA1
4218,RAC1,NOSTRIN
4219,RAC1,USH1C
4220,RAC1,IGBP1
4221,RAC1,MYO1E
4222,RAC1,GIT1
4223,RAC1,LZTS2
4224,RAC1,IQCB1
4225,RAC1,KPNB1
4226,TNNC1,TCP10L
4227,TNNC1,RBM15B
4228,TNNC1,TNNC1
4229,TNNC1,TRIM63
4230,ACTC1,PHACTR3
4231,ACTC1,SYNE2
4232,ACTC1,HSPB2
4233,ACTC1,UCHL5
4234,ACTC1,BCL11A
4235,ACTC1,PLEKHA7
4236,ACTC1,NDUFA4L2
4237,ACTC1,OCRL
4238,ACTC1,TRAF3IP1
4239,ACTC1,ABRA
4240,ACTC1,CCDC8
4241,ACTC1,CD2AP
4242,ACTC1,TRIM63
4243,ACTC1,PRKCE
4244,ACTC1,PLEC
4245,ACTC1,LIMA1
4246,ACTC1,ERRFI1
4247,ACTC1,TLN1
4248,ACTC1,MYBPC3
4249,ACTC1,SH3KBP1
4250,ACTC1,DMTN
4251,ACTC1,MYLK
4252,ACTC1,PAN2
4253,ACTC1,ASH2L
4254,ACTC1,SUN2
4255,ACTC1,AATK
4256,ACTC1,TMOD3
4257,ACTC1,ZMYM4
4258,ACTC1,FSCN1
4259,ACTC1,PDCD6IP
4260,ACTC1,MPC1
4261,ACTC1,KPTN
4262,ACTC1,TWF2
4263,HAMP,CKAP4
4264,HAMP,SLC40A1
4265,HAMP,VKORC1
4266,DSC2,PKP2
4267,DSC2,DSG2
4268,DSC2,ELAVL1
4269,DSC2,GMCL1
4270,DSC2,DSC2
4271,DSC2,TMEM216
4272,DSC2,GABARAPL1
4273,DSC2,TMEM30B
4274,DSC2,PKP3
4275,SCN1B,ANK3
4276,DMPK,CELF1
4277,DMPK,HSPB2
4278,DMPK,PIN1
4279,DMPK,UBQLN4
4280,DMPK,LGR4
4281,NEXN,ANK3
4282,NEXN,FBXO46
4283,NEXN,LIMA1
4284,NEXN,ACTR10
4285,NEXN,MAPRE1
4286,NEXN,G3BP1
4287,NEXN,PAN2
4288,NEXN,DBN1
4289,NEXN,TES
4290,NEXN,MYO5C
4291,NEXN,LGR4
4292,NEXN,CUL1
4293,NEXN,MYO19
4294,NEXN,PPP1R9A
4295,NEXN,FBXO34
4296,NEXN,CPVL
4297,NEXN,SYNPO
4298,ATM,CHD4
4299,ATM,CXXC5
4300,ATM,RUVBL1
4301,ATM,DAXX
4302,ATM,ATM
4303,ATM,HUWE1
4304,ATM,RNF20
4305,ATM,NREP
4306,ATM,KAT5
4307,ATM,ZER1
4308,ATM,BHLHE41
4309,ATM,FANCI
4310,ATM,BANP
4311,ATM,AATF
4312,ATM,SPSB1
4313,ATM,WRN
4314,ATM,RHEB
4315,ATM,USP34
4316,ATM,KAT8
4317,ATM,MTA3
4318,ATM,MTMR3
4319,ATM,PTPA
4320,ATM,MAP1S
4321,ATM,SMC3
4322,ATM,TOPBP1
4323,ATM,PPP2R5C
4324,ATM,ESPL1
4325,ATM,P2RY8
4326,ATM,HDAC6
4327,ATM,ELAVL1
4328,ATM,DDX1
4329,ATM,EXO1
4330,ATM,MINK1
4331,ATM,HIF1A
4332,ATM,RANBP9
4333,ATM,TAOK3
4334,ATM,TDP1
4335,ATM,SMC1A
4336,ATM,RASSF1
4337,ATM,BRAT1
4338,ATM,SIRT7
4339,ATM,HNRNPUL1
4340,ATM,CD99L2
4341,ATM,MTRR
4342,ATM,TELO2
4343,ATM,TIPARP
4344,ATM,CD274
4345,ATM,STK11
4346,ATM,NSD3
4347,ATM,DYRK2
4348,ATM,RAD50
4349,ATM,TRAF6
4350,ATM,DCAF1
4351,ATM,ERRFI1
4352,ATM,ODR4
4353,ATM,UPF1
4354,ATM,TTI2
4355,ATM,RRM2B
4356,ATM,SRSF8
4357,ATM,TERF2
4358,ATM,IKBKG
4359,ATM,DCAF13
4360,ATM,BCAS3
4361,ATM,FBXO31
4362,ATM,RAD9A
4363,ATM,ATR
4364,ATM,KDM2A
4365,ATM,NABP2
4366,ATM,MED1
4367,ATM,EIF4EBP1
4368,ATM,MDC1
4369,ATM,RBBP8
4370,ATM,DCLRE1A
4371,ATM,NOLC1
4372,ATM,DCLRE1C
4373,ATM,WWOX
4374,ATM,HDAC1
4375,ATM,MAPK14
4376,ATM,SNW1
4377,ATM,TREX1
4378,ATM,E4F1
4379,ILK,SYNPO2
4380,ILK,CAPRIN1
4381,ILK,ACP6
4382,ILK,RUVBL2
4383,ILK,TWF2
4384,ILK,FERMT2
4385,ILK,PARVB
4386,ILK,CUL5
4387,ILK,RCN2
4388,ILK,POSTN
4389,ILK,AUP1
4390,ILK,ZC3HAV1
4391,ILK,CLN6
4392,ILK,MMS19
4393,ILK,LIMS2
4394,ILK,ATXN10
4395,ILK,GCN1
4396,ILK,WDR6
4397,ILK,UNC45A
4398,ILK,RHOT1
4399,ILK,RUVBL1
4400,ILK,CNIH4
4401,ILK,NUP205
4402,ILK,DDX21
4403,ILK,NUP93
4404,ILK,SHROOM3
4405,ILK,FANCI
4406,ILK,PNKD
4407,ILK,ALYREF
4408,ILK,SMO
4409,ILK,XPO7
4410,ILK,SF3A1
4411,ILK,TRIM25
4412,ILK,USMG5
4413,ILK,TNS3
4414,ILK,CNNM3
4415,ILK,KCTD5
4416,ILK,PICALM
4417,ILK,ZNF579
4418,ILK,FAT1
4419,ILK,SNRNP35
4420,ILK,FKBP5
4421,ILK,PKP2
4422,ILK,RPAP1
4423,ILK,TUBB2A
4424,ILK,NSMCE2
4425,ILK,CUL3
4426,ILK,SLC25A13
4427,ILK,RNF19A
4428,ILK,SDF4
4429,ILK,SNW1
4430,ILK,CYLD
4431,ILK,ARMC6
4432,ILK,CASP8
4433,ILK,VKORC1
4434,ILK,SRPRB
4435,ILK,ELOC
4436,ILK,DHX36
4437,ILK,TUBB6
4438,ILK,DNAJA3
4439,ILK,PARVA
4440,ILK,DHCR7
4441,ILK,PDLIM5
4442,ILK,HIF1AN
4443,ILK,COPS5
4444,ILK,ILK
4445,ILK,MRPL44
4446,ILK,AKAP8L
4447,ILK,ATAD3A
4448,ILK,FAF1
4449,ILK,DNAJB11
4450,ILK,FBXO6
4451,ILK,RANBP9
4452,ILK,RBBP7
4453,ILK,ABCF2
4454,ILK,CUL1
4455,ILK,DDX17
4456,ILK,CCDC59
4457,ILK,CCT7
4458,ILK,ZNF746
4459,ILK,DNAAF5
4460,ILK,SRRM2
4461,ILK,TECR
4462,ILK,HSPH1
4463,ILK,UGP2
4464,ILK,MAGED1
4465,ILK,SMC4
4466,ILK,SLC4A1AP
4467,ILK,PUF60
4468,ILK,EML4
4469,ILK,CDV3
4470,ILK,HEATR1
4471,ILK,MOV10
4472,ILK,RCN1
4473,ILK,RICTOR
4474,ILK,NOC2L
4475,ILK,COPG1
4476,ILK,ILKAP
4477,ILK,TOMM22
4478,ILK,STUB1
4479,ILK,RSU1
4480,ILK,VRK2
4481,ILK,CCDC47
4482,ILK,PNPLA6
4483,ILK,RHOT2
4484,ILK,OXA1L
4485,ILK,NXF1
4486,ILK,SFXN3
4487,ILK,UBAP2L
4488,ILK,KPNB1
4489,ILK,PCID2
4490,ILK,PRPSAP1
4491,ILK,SLC25A22
4492,ILK,DDB1
4493,ILK,TIMM50
4494,ILK,LASP1
4495,ILK,ADNP
4496,ILK,MIPEP
4497,FHL1,DBN1
4498,FHL1,CREBBP
4499,FHL1,SMURF1
4500,FHL1,SRPK1
4501,FHL1,TTN
4502,FHL1,FHL2
4503,FHL1,LAMA4
4504,FHL1,PRKAB1
4505,FHL1,PDLIM3
4506,FHL1,USP15
4507,FHL1,DOCK9
4508,FHL1,TXNIP
4509,FHL1,NFIL3
4510,FHL1,IKBKE
4511,FHL1,PDE4DIP
4512,FHL1,CLMN
4513,FHL1,MACF1
4514,FHL1,HES1
4515,FHL1,SMAD2
4516,FHL1,ZBTB40
4517,DSG2,PKP2
4518,DSG2,LIMA1
4519,DSG2,MYO19
4520,DSG2,NCSTN
4521,DSG2,SYNPO
4522,DSG2,CHCHD2
4523,DSG2,CUL7
4524,DSG2,CCDC8
4525,DSG2,MYO5C
4526,DSG2,SART3
4527,DSG2,PAN2
4528,DSG2,PLEKHA7
4529,DSG2,DBN1
4530,DSG2,TMEM216
4531,DSG2,PKP3
4532,DSG2,GOLT1B
4533,DSG2,KSR1
4534,DSG2,TUBA1A
4535,FHL2,IFI16
4536,FHL2,E2F4
4537,FHL2,CAVIN1
4538,FHL2,E4F1
4539,FHL2,ZNF331
4540,FHL2,ZFP64
4541,FHL2,BANP
4542,FHL2,TRMT61A
4543,FHL2,NRF1
4544,FHL2,TRIM63
4545,FHL2,CARD8
4546,FHL2,HIF1A
4547,FHL2,ZNF212
4548,FHL2,SIRT1
4549,FHL2,SMURF2
4550,FHL2,TES
4551,FHL2,CNOT11
4552,FHL2,DCP1A
4553,FHL2,TTN
4554,FHL2,HSPB2
4555,FHL2,DSN1
4556,FHL2,ERP44
4557,FHL2,BLZF1
4558,FHL2,SPHK2
4559,FHL2,SMAD2
4560,FHL2,TRAF6
4561,FHL2,KANK2
4562,FHL2,FAM129A
4563,FHL2,DUSP10
4564,FHL2,PUF60
4565,FHL2,REV1
4566,FHL2,ARHGAP9
4567,FHL2,TRIM55
4568,FHL2,KIAA1217
4569,FHL2,ZNF638
4570,FHL2,IKZF4
4571,FHL2,CNOT2
4572,FHL2,CYLD
4573,FHL2,GLYR1
4574,FHL2,CREBBP
4575,FHL2,FHL2
4576,FHL2,CDC42EP4
4577,FHL2,GNG12
4578,FHL2,ZMYM4
4579,FHL2,ZNF626
4580,FHL2,VTI1B
4581,FHL2,GPRC5C
4582,FHL2,CCDC92
4583,FHL2,RAI2
4584,FHL2,RASL12
4585,FHL2,DPF2
4586,FHL2,SPHK1
4587,FHL2,SAP30BP
4588,FHL2,EYA3
4589,FHL2,EPB41L5
4590,FHL2,DOK4
4591,FHL2,AXIN2
4592,FHL2,SDF4
4593,FHL2,CPLX3
4594,FHL2,DTX2
4595,FHL2,RNF111
4596,FHL2,PHB2
4597,FLNC,HIPK3
4598,FLNC,TP63
4599,FLNC,KCMF1
4600,FLNC,SNX24
4601,FLNC,SAP30BP
4602,FLNC,CTTNBP2NL
4603,FLNC,CARD8
4604,FLNC,ATG2A
4605,FLNC,MYOT
4606,FLNC,DYNLRB1
4607,FLNC,MAP1LC3A
4608,FLNC,CDC73
4609,FLNC,IGSF8
4610,FLNC,USP53
4611,FLNC,XIRP1
4612,FLNC,NUP133
4613,FLNC,SGCD
4614,FLNC,MYBPC3
4615,FLNC,SIRT7
4616,FLNC,ARFGEF2
4617,FLNC,CAMKK2
4618,FLNC,MYOZ1
4619,FLNC,TUBA1A
4620,FLNC,RPS6KA2
4621,FLNC,DDB1
4622,FLNC,MFN1
4623,FLNC,HSPB2
4624,FLNC,WIPI2
4625,FLNC,RAPGEF5
4626,FLNC,WNK1
4627,FLNC,KY
4628,FLNC,TRIM55
4629,FLNC,TRIM63
4630,FLNC,MYOZ3
4631,FLNC,REPS1
4632,FLNC,TRIM54
4633,FLNC,TES
4634,FLNC,PSMD13
4635,FLNC,PHLDB2
4636,FLNC,CYLD
4637,FLNC,SYNPO2
4638,FLNC,PIP5K1A
4639,FLNC,OTUD1
4640,FLNC,USP25
4641,FLNC,RAPGEF2
4642,FLNC,MAP1LC3B
4643,FLNC,KCTD13
4644,FLNC,NAT8L
4645,FLNC,NCAPD2
4646,FLNC,SMURF2
4647,FLNC,HSPB7
4648,FLNC,PLEKHO1
4649,FLNC,RASSF5
4650,FLNC,SMOX
4651,FLNC,SH3GLB1
4652,FLNC,RAB8B
4653,FLNC,ESR2
4654,FLNC,AP3S1
4655,FLNC,NUP88
4656,FLNC,FLNC
4657,FLNC,IQCB1
4658,FLNC,FBXW11
4659,FLNC,MYOZ2
4660,SCN5A,SCN5A
4661,SCN5A,FGF13
4662,SCN5A,PRMT1
4663,SCN5A,NEDD4L
4664,SCN5A,DLG3
4665,SCN5A,GPD1L
4666,MYBPC3,TTN
4667,MYBPC3,CCT7
4668,MYBPC3,FBXO32
4669,MYBPC3,SMURF2
4670,MYBPC3,HSPB2
4671,MYBPC3,MYBPC3
4672,MYBPC3,TRIM55
4673,MYBPC3,PARD3
4674,MYBPC3,TRIM63
4675,MYBPC3,PDE4DIP
4676,MYBPC3,SPATA20
4677,ANKRD1,REPS1
4678,ANKRD1,APPL1
4679,ANKRD1,TRIM63
4680,ANKRD1,TTN
4681,ANKRD1,UBE2O
4682,ANKRD1,TRIM55
4683,ANKRD1,MYPN
4684,ANKRD1,ASH2L
4685,ANKRD1,PDE4DIP
4686,LAMA4,RTN4
4687,LAMA4,PILRA
4688,LAMA4,UBR1
4689,LAMA4,BRD7
4690,LAMA4,COPS6
4691,LAMA4,LRIF1
4692,LAMA4,RIF1
4693,LAMA4,ZHX1
4694,LAMA4,ATF7IP
4695,LAMA4,MED31
4696,TAZ,PLXNA1
4697,TAZ,CD109
4698,TAZ,GNPTG
4699,TAZ,GALNT18
4700,TAZ,NIT1
4701,TAZ,GALNT7
4702,TAZ,MOV10
4703,TAZ,TMEM25
4704,TAZ,MOXD1
4705,TAZ,NXF1
4706,TAZ,CERCAM
4707,TAZ,MICA
4708,TAZ,B3GALNT2
4709,TAZ,SMOC1
4710,TAZ,LRIG3
4711,TAZ,CNTNAP3
4712,TAZ,TMEM131
4713,TAZ,CACNA2D2
4714,TAZ,LMLN
4715,TAZ,FRAS1
4716,TAZ,TOR3A
4717,TAZ,NHLRC3
4718,TAZ,TMEM132A
4719,TAZ,BTRC
4720,TAZ,TXNDC15
4721,TAZ,HAPLN3
4722,TAZ,MEGF8
4723,TAZ,LMF1
4724,TAZ,B3GLCT
4725,TAZ,TXNDC16
4726,TAZ,LATS2
4727,TAZ,ARSK
4728,TAZ,EDEM2
4729,TAZ,TBC1D9B
4730,TAZ,LOXL2
4731,TAZ,SUMF1
4732,TAZ,KDELC1
4733,TAZ,SELENON
4734,TAZ,ANKRD46
4735,HFE,SYVN1
4736,HFE,HFE
4737,PDLIM3,PALLD
4738,PDLIM3,MYOT
4739,PDLIM3,MYPN
4740,PDLIM3,MYOZ3
4741,PDLIM3,PDLIM3
4742,PDLIM3,RHOU
4743,PDLIM3,MYOZ2
4744,PDLIM3,ALK
4745,RBM20,EGLN3
4746,MYPN,TTN
4747,MYPN,GTSE1
4748,MYPN,MYPN
4749,SYNE1,NLN
4750,SYNE1,TNIK
4751,SYNE1,DISC1
4752,SYNE1,DTNBP1
4753,SYNE1,CDC5L
4754,SYNE1,AGO2
4755,SYNE1,IFT57
4756,SYNE1,SYNE1
4757,SYNE1,HEY1
4758,SYNE1,NDEL1
4759,SYNE1,USP21
4760,SYNE1,AGO1
4761,SYNE1,NUP35
4762,SYNE1,SUN2
4763,SYNE1,PPME1
4764,SYNE1,CEP63
4765,SYNE1,TP53RK
4766,ALMS1,DTNBP1
4767,ALMS1,CRYL1
4768,ALMS1,HSPB8
4769,ALMS1,MED4
4770,ALMS1,CEP192
4771,ALMS1,CEP63
4772,ALMS1,GTF2IRD1
4773,ALMS1,CENPJ
4774,ALMS1,BTRC
4775,ALMS1,LATS2
4776,ALMS1,DKK3
4777,GATAD1,HECW2
4778,GATAD1,RBFOX1
4779,GATAD1,SAP130
4780,GATAD1,ING1
4781,GATAD1,SINHCAF
4782,GATAD1,SAP30L
4783,GATAD1,SIN3A
4784,GATAD1,PHF12
4785,GATAD1,NXF1
4786,GATAD1,GPATCH8
4787,GATAD1,MOV10
4788,GATAD1,HDAC2
4789,GATAD1,ZNF335
4790,GATAD1,BRMS1
4791,GATAD1,ZNF281
4792,GATAD1,MORF4L1
4793,GATAD1,ING2
4794,GATAD1,SUDS3
4795,GATAD1,GATAD1
4796,GATAD1,HERPUD2
4797,SYNE2,VAPA
4798,SYNE2,MKS1
4799,SYNE2,APPL1
4800,SYNE2,FHOD1
4801,SYNE2,HEY1
4802,SYNE2,PLEKHA5
4803,SYNE2,HIF1AN
4804,SYNE2,HDAC11
4805,SYNE2,SUN2
4806,SYNE2,NDUFB9
4807,SYNE2,SIRT7
4808,TTN,POMP
4809,TTN,MED29
4810,TTN,MED10
4811,TTN,TTN
4812,TTN,OPTN
4813,TTN,SH3GLB1
4814,TTN,PUF60
4815,TTN,SMURF2
4816,TTN,JPH1
4817,TTN,HEY1
4818,TTN,ASH2L
4819,TTN,ASF1B
4820,TTN,COPS5
4821,TTN,TAB2
4822,TTN,MAP1LC3B
4823,TTN,RAPGEF2
4824,TTN,WNK1
4825,TTN,TRIM63
4826,TTN,RNF167
4827,TTN,NEO1
4828,TTN,SPEN
4829,TTN,ESR2
4830,TTN,ANKRD2
4831,TTN,ITGB1BP2
4832,TTN,SUN2
4833,TTN,DDX56
4834,TTN,TRIM55
4835,TTN,MCRS1
4836,TTN,DYRK2
4837,SGCD,DNAJB9
4838,RYR2,SMAD5
4839,RYR2,RYR2
4840,DNAJC19,P2RX4
4841,DNAJC19,PAM16
4842,DNAJC19,SLTM
4843,DNAJC19,TIMM17A
4844,CSRNP1,ZNF587
4845,PKP2,DROSHA
4846,PKP2,PKP2
4847,PKP2,CEP250
4848,PKP2,NDEL1
4849,PKP2,ATAD3A
4850,PKP2,TNFRSF19
4851,PKP2,GTSE1
4852,PKP2,LRRC4C
4853,PKP2,AXIN2
4854,PKP2,GTF2IRD1
4855,PKP2,MINDY3
4856,TMEM43,RTN4
4857,TMEM43,SLC12A4
4858,TMEM43,BZW2
4859,TMEM43,YIPF3
4860,TMEM43,TOR3A
4861,TMEM43,VAPA
4862,TMEM43,DDX28
4863,TMEM43,GOLT1B
4864,WDR12,DDX19A
4865,WDR12,UBE2Z
4866,WDR12,FBXW11
4867,WDR12,RPL36
4868,WDR12,WDR12
4869,WDR12,RTCB
4870,WDR12,VPS29
4871,WDR12,SIRT7
4872,WDR12,MRTO4
4873,WDR12,ACBD3
4874,WDR12,TBC1D13
4875,WDR12,VPS37B
4876,WDR12,BTRC
4877,WDR12,DDX24
4878,WDR12,WDR55
4879,WDR12,SUGT1
4880,WDR12,MDN1
4881,TXNRD2,NDUFA13
4882,TXNRD2,PPP1R3C
4883,PRKAG2,PRKAB1
4884,PRKAG2,PRKAG2
4885,DOLK,ERGIC3
4886,CETN3,TCAP
4887,B4GAT1,FKTN
4888,XIRP2,NEBL
4889,PRKAB2,NEBL
4890,SLC9A3R1,SLC22A5
4891,SCO2,EYA4
4892,SCO1,EYA4
4893,PPIP5K2,EYA4
4894,SUPT5H,EYA4
4895,SEC24B,EYA4
4896,TRIAP1,BAG3
4897,YKT6,BAG3
4898,COPE,BAG3
4899,WIPF1,BAG3
4900,PSMD9,BAG3
4901,PSMA7,BAG3
4902,ZMPSTE24,BAG3
4903,GPC4,BAG3
4904,SPINT2,BAG3
4905,GSTA4,BAG3
4906,PSMD12,BAG3
4907,DNAJB6,BAG3
4908,NDUFB4,BAG3
4909,UBE2C,BAG3
4910,GMDS,BAG3
4911,ARPC2,BAG3
4912,STK16,BAG3
4913,AKR7A3,BAG3
4914,JRK,BAG3
4915,SPRY1,BAG3
4916,PSMD3,BAG3
4917,SNN,BAG3
4918,PSMG1,BAG3
4919,PGM3,BAG3
4920,SEC16A,BAG3
4921,ATG7,BAG3
4922,SCAMP3,BAG3
4923,SORBS2,BAG3
4924,PRRG2,BAG3
4925,BCL2L11,BAG3
4926,PDCD6,BAG3
4927,UGDH,BAG3
4928,PLA2G6,BAG3
4929,ECI2,BAG3
4930,SORBS3,BAG3
4931,DVL2,BAG3
4932,HSPB6,BAG3
4933,P4HA2,BAG3
4934,BAG2,BAG3
4935,WDR1,BAG3
4936,SCD,EGFR
4937,ELP1,EGFR
4938,EIF1AY,EGFR
4939,CLASP2,EGFR
4940,TLR4,EGFR
4941,SUPT5H,EGFR
4942,XPOT,EGFR
4943,AP1G1,EGFR
4944,DUSP14,EGFR
4945,HNRNPR,EGFR
4946,ARPC3,EGFR
4947,SMC2,EGFR
4948,HERC2,EGFR
4949,TNFRSF10B,EGFR
4950,SLC9A3R1,EGFR
4951,BAG2,EGFR
4952,NCK2,EGFR
4953,CTDSPL,EGFR
4954,DEGS1,EGFR
4955,LRIG2,EGFR
4956,VPS4B,EGFR
4957,JAK2,EGFR
4958,APBB3,EGFR
4959,NDUFA4,EGFR
4960,PSMA7,EGFR
4961,BCAR3,EGFR
4962,IPO7,EGFR
4963,AP2A2,EGFR
4964,AHSA1,EGFR
4965,LTN1,EGFR
4966,BTAF1,EGFR
4967,APBB1,EGFR
4968,AURKA,EGFR
4969,ZPR1,EGFR
4970,TIMM23,EGFR
4971,GGCT,EGFR
4972,SOCS5,EGFR
4973,CLPX,EGFR
4974,USP2,EGFR
4975,PAK4,EGFR
4976,HGS,EGFR
4977,SCAMP1,EGFR
4978,ORC5,EGFR
4979,LGALS8,EGFR
4980,RGS16,EGFR
4981,DDX3X,EGFR
4982,OXSR1,EGFR
4983,PLD2,EGFR
4984,SGPL1,EGFR
4985,MYO9A,EGFR
4986,TOM1L1,EGFR
4987,HNRNPDL,EGFR
4988,ABL1,EGFR
4989,PPM1B,EGFR
4990,SEC16A,EGFR
4991,IPO8,EGFR
4992,LAT,EGFR
4993,ACTN4,EGFR
4994,DPM1,EGFR
4995,ABCA1,EGFR
4996,LUC7L3,EGFR
4997,PRKN,EGFR
4998,FOXO3,EGFR
4999,DYRK3,EGFR
5000,IDH3B,EGFR
5001,EIF3F,EGFR
5002,IRS4,EGFR
5003,AP3D1,EGFR
5004,CEP104,EGFR
5005,DNM1L,EGFR
5006,STAM2,EGFR
5007,CALU,EGFR
5008,LCA5L,EGFR
5009,IPO13,EGFR
5010,WASL,EGFR
5011,DHX16,EGFR
5012,PRMT3,EGFR
5013,PPP6C,EGFR
5014,CDIPT,EGFR
5015,TNPO2,EGFR
5016,GSDME,EGFR
5017,ATP5L,EGFR
5018,PHGDH,EGFR
5019,XPO1,EGFR
5020,SOCS3,EGFR
5021,DNAJC13,EGFR
5022,EIF5B,EGFR
5023,RER1,EGFR
5024,DHFR,EGFR
5025,NDUFS3,EGFR
5026,PIK3R2,EGFR
5027,SCAMP3,EGFR
5028,SGSM2,EGFR
5029,INPPL1,EGFR
5030,PGRMC1,EGFR
5031,OR2F2,EGFR
5032,MPC2,EGFR
5033,HIP1,EGFR
5034,SH3D21,EGFR
5035,ILVBL,EGFR
5036,IPO5,EGFR
5037,APBA3,EGFR
5038,MYO1C,EGFR
5039,AIP,EGFR
5040,SPTLC1,EGFR
5041,TRAFD1,EGFR
5042,PMM2,EGFR
5043,TPP1,EGFR
5044,PIK3C2A,EGFR
5045,ACSL3,EGFR
5046,SPAG7,EGFR
5047,ZBTB14,EGFR
5048,DOK2,EGFR
5049,BUB3,EGFR
5050,ZBTB22,EGFR
5051,MPZL2,EGFR
5052,LANCL1,EGFR
5053,SH3BGRL,EGFR
5054,UBE4B,EGFR
5055,CD300LB,EGFR
5056,ARHGAP32,EGFR
5057,ZW10,EGFR
5058,AP2A1,EGFR
5059,EXOC5,EGFR
5060,AIFM1,EGFR
5061,SOCS6,EGFR
5062,ARPC1B,EGFR
5063,ARPC5,EGFR
5064,MYO1B,EGFR
5065,ACACB,EGFR
5066,SOCS1,EGFR
5067,EXOC3,EGFR
5068,AP1G2,EGFR
5069,DNAJA2,EGFR
5070,OPA1,EGFR
5071,ARPC2,EGFR
5072,EPB41L2,EGFR
5073,PLSCR1,EGFR
5074,FRAT2,EGFR
5075,SNX4,EGFR
5076,SORBS2,EGFR
5077,BTBD18,EGFR
5078,HEXIM1,EGFR
5079,PIK3C2B,EGFR
5080,TLR2,EGFR
5081,FADS2,EGFR
5082,UFL1,EGFR
5083,HTATSF1,EGFR
5084,SNX2,EGFR
5085,SOCS7,EGFR
5086,TTI1,EGFR
5087,SDCBP,EGFR
5088,TOMM70,EGFR
5089,TRAPPC3,EGFR
5090,CTSV,NPPA
5091,IMPA2,NPPA
5092,ALOX15B,NPPA
5093,PMPCB,NPPA
5094,TNPO2,CRYAB
5095,ACOT7,CRYAB
5096,NGF,CRYAB
5097,FBXO21,CRYAB
5098,CCDC85C,CRYAB
5099,CS,CRYAB
5100,CHUK,CRYAB
5101,TRAPPC6A,CRYAB
5102,SOD1,CRYAB
5103,TSPAN2,LMNA
5104,SFT2D2,LMNA
5105,TMEM120B,LMNA
5106,STX6,LMNA
5107,MYC,LMNA
5108,ZMPSTE24,LMNA
5109,KPNA3,LMNA
5110,MAST3,LMNA
5111,RNF113A,LMNA
5112,NUP155,LMNA
